product_code,product_name,txn_date,txn_nep_month,txn_nep_date,account_id,amount,channel,theater,user_type,last_txn_before_bhadra,first_active_after_bhadra,active_difference,churn_or_not,day_of_week
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-16,Bhadra,31,10325705,1640.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,15/08/2025,26/08/2025,11.0,Not Churn,Tuesday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-10,Ashoj,24,10325705,1230.0,GPRS,Regal Cinemas ( Butwal),Old User,15/08/2025,26/08/2025,11.0,Not Churn,Friday
QFX_civil,QFX Civil,2025-08-18,Bhadra,2,10338364,700.0,WEB,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Monday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-02,Ashoj,16,10338364,1320.0,GPRS,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-10,Ashoj,24,10343108,1040.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Friday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-27,Bhadra,11,10343108,1600.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Wednesday
eSewa_BSR,BSR Movies,2025-09-02,Bhadra,17,10361781,400.0,WEB,BSR Movies,Old User,15/08/2025,22/08/2025,7.0,Not Churn,Tuesday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-11,Ashoj,25,10361781,2640.0,GPRS,QFX Civil,Old User,15/08/2025,22/08/2025,7.0,Not Churn,Saturday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-09,Ashoj,23,10362798,990.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,12/08/2025,19/08/2025,7.0,Not Churn,Thursday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-27,Bhadra,11,10362798,1250.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,12/08/2025,19/08/2025,7.0,Not Churn,Wednesday
QFX_labim,QFX Labim,2025-08-18,Bhadra,2,10375683,780.0,WEB,QFX Labim,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Monday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-02,Ashoj,16,10375683,1920.0,GPRS,Qfx Labim,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Thursday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-06,Bhadra,21,10396672,1230.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,21/08/2025,5.0,Not Churn,Saturday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-17,Bhadra,1,10396672,200.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,21/08/2025,5.0,Not Churn,Wednesday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-27,Bhadra,11,10396672,540.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,21/08/2025,5.0,Not Churn,Wednesday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-09,Ashoj,23,10396672,495.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,21/08/2025,5.0,Not Churn,Thursday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-09-29,Ashoj,13,10405619,820.0,WEB,Elements Movies (QFX),Old User,12/08/2025,19/08/2025,7.0,Not Churn,Monday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-08-19,Bhadra,3,10405619,440.0,WEB,Elements Movies (QFX),Old User,12/08/2025,19/08/2025,7.0,Not Churn,Tuesday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-09-04,Bhadra,19,10405619,1400.0,WEB,Elements Movies (QFX),Old User,12/08/2025,19/08/2025,7.0,Not Churn,Thursday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-08-26,Bhadra,10,10405619,440.0,WEB,Elements Movies (QFX),Old User,12/08/2025,19/08/2025,7.0,Not Churn,Tuesday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-05,Ashoj,19,10405619,780.0,GPRS,QFX Cinemas,Old User,12/08/2025,19/08/2025,7.0,Not Churn,Sunday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-09-20,Ashoj,4,10405619,820.0,WEB,Elements Movies (QFX),Old User,12/08/2025,19/08/2025,7.0,Not Churn,Saturday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-10,Ashoj,24,10415673,585.0,GPRS,QFX Cinemas,Old User,18/07/2025,21/08/2025,34.0,1 Months Churn,Friday
eSewa_MidTown,MIDTOWN CINEMAS,2025-09-05,Bhadra,20,10415673,800.0,WEB,MIDTOWN CINEMAS,Old User,18/07/2025,21/08/2025,34.0,1 Months Churn,Friday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-09,Ashoj,23,10453581,750.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-09-06,Bhadra,21,10453581,1320.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-19,Ashoj,3,10501127,400.0,WEB,Skyline moives (QFX Birgunj ),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-22,Ashoj,6,10501127,300.0,GPRS,Skyline moives (QFX Birgunj ),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Monday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-26,Ashoj,10,10501127,800.0,GPRS,Skyline moives (QFX Birgunj ),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-09-06,Bhadra,21,10501127,1260.0,WEB,Skyline moives (QFX Birgunj ),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-06,Ashoj,20,10516619,600.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Monday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-05,Bhadra,20,10516619,2460.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-10-04,Ashoj,18,10516619,270.0,WEB,iNi Cinemas - Butwal,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-09-16,Bhadra,31,10516619,660.0,WEB,iNi Cinemas - Butwal,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-08-24,Bhadra,8,10516619,270.0,WEB,iNi Cinemas - Butwal,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-04,Ashoj,18,10516619,330.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-09-05,Bhadra,20,10535417,1980.0,WEB,iNi Cinemas - Butwal,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Friday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-09,Ashoj,23,10535417,700.0,GPRS,Regal Cinemas ( Butwal),Old User,15/08/2025,18/08/2025,3.0,Not Churn,Thursday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-09-06,Bhadra,21,10535417,330.0,WEB,iNi Cinemas - Butwal,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Saturday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-09-03,Bhadra,18,10535417,2310.0,WEB,iNi Cinemas - Butwal,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Wednesday
QFX_civil,QFX Civil,2025-08-26,Bhadra,10,10547894,1400.0,WEB,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-04,Ashoj,18,10547894,2640.0,GPRS,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-10-05,Ashoj,19,10628745,270.0,WEB,iNi Cinemas - Butwal,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Sunday
NP-ES-OASISCINE,Oasis Cine Pvt. Ltd,2025-10-08,Ashoj,22,10628745,350.0,WEB,Oasis Cine Pvt. Ltd,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Wednesday
NP-ES-OASISCINE,Oasis Cine Pvt. Ltd,2025-09-03,Bhadra,18,10628745,525.0,WEB,Oasis Cine Pvt. Ltd,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Wednesday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-20,Ashoj,4,10628745,165.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Saturday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-22,Bhadra,6,10628745,330.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Friday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-09-28,Ashoj,12,10628745,165.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Sunday
NP-ES-OASISCINE,Oasis Cine Pvt. Ltd,2025-08-26,Bhadra,10,10628745,1250.0,WEB,Oasis Cine Pvt. Ltd,Old User,16/08/2025,18/08/2025,2.0,Not Churn,Tuesday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-09-30,Ashoj,14,10628745,330.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Tuesday
QFX_civil,QFX Civil,2025-08-23,Bhadra,7,10689421,3080.0,WEB,QFX Civil,Old User,09/08/2025,23/08/2025,14.0,Not Churn,Saturday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-09-28,Ashoj,12,10689421,960.0,GPRS,Qfx Labim,Old User,09/08/2025,23/08/2025,14.0,Not Churn,Sunday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-10,Ashoj,24,10689545,820.0,GPRS,Regal Cinemas ( Butwal),Old User,30/07/2025,22/08/2025,23.0,Not Churn,Friday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-22,Bhadra,6,10689545,660.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,30/07/2025,22/08/2025,23.0,Not Churn,Friday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-01,Ashoj,15,10689545,660.0,GPRS,Regal Cinemas ( Butwal),Old User,30/07/2025,22/08/2025,23.0,Not Churn,Wednesday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-29,Bhadra,13,10689545,660.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,30/07/2025,22/08/2025,23.0,Not Churn,Friday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-05,Bhadra,20,10689545,1650.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,30/07/2025,22/08/2025,23.0,Not Churn,Friday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-22,Bhadra,6,10718170,440.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,13/08/2025,22/08/2025,9.0,Not Churn,Friday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-09-28,Ashoj,12,10718170,2200.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,13/08/2025,22/08/2025,9.0,Not Churn,Sunday
NP-ES-MOVIES-CINEM,Q's Cinemas,2025-10-06,Ashoj,20,10756231,3000.0,GPRS,Q's Cinemas,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Monday
QFX_civil,QFX Civil,2025-08-26,Bhadra,10,10756231,1060.0,WEB,QFX Civil,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Tuesday
QFX_labim,QFX Labim,2025-09-01,Bhadra,16,10756231,2340.0,WEB,QFX Labim,Old User,15/08/2025,17/08/2025,2.0,Not Churn,Monday
NP-ES-MOVIES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-10-08,Ashoj,22,10762033,540.0,GPRS,Skyline moives (QFX Birgunj ),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Wednesday
NP-ES-QFXBIRGUNJ,Skyline moives (QFX Birgunj ),2025-08-27,Bhadra,11,10762033,900.0,WEB,Skyline moives (QFX Birgunj ),Old User,15/08/2025,17/08/2025,2.0,Not Churn,Wednesday
Qfx_Jalma,QFX Jalma Bharatpur,2025-08-26,Bhadra,10,10838165,640.0,WEB,QFX Jalma Bharatpur,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Tuesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-05,Ashoj,19,10838165,320.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,15/08/2025,18/08/2025,3.0,Not Churn,Sunday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-03,Ashoj,17,10839964,960.0,GPRS,Qfx Labim,Old User,02/06/2025,28/08/2025,87.0,3 Months Churn,Friday
QFX_labim,QFX Labim,2025-08-28,Bhadra,12,10839964,720.0,WEB,QFX Labim,Old User,02/06/2025,28/08/2025,87.0,3 Months Churn,Thursday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-10-10,Ashoj,24,10839964,480.0,GPRS,Qfx Labim,Old User,02/06/2025,28/08/2025,87.0,3 Months Churn,Friday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-09-26,Ashoj,10,10839964,1440.0,GPRS,Qfx Labim,Old User,02/06/2025,28/08/2025,87.0,3 Months Churn,Friday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-31,Bhadra,15,10879240,540.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,15/08/2025,26/08/2025,11.0,Not Churn,Sunday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-07,Ashoj,21,10879240,400.0,GPRS,Regal Cinemas ( Butwal),Old User,15/08/2025,26/08/2025,11.0,Not Churn,Tuesday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-01,Bhadra,16,10879240,600.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,15/08/2025,26/08/2025,11.0,Not Churn,Monday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-05,Bhadra,20,10879240,660.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,15/08/2025,26/08/2025,11.0,Not Churn,Friday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-02,Bhadra,17,10879240,200.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,15/08/2025,26/08/2025,11.0,Not Churn,Tuesday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-06,Bhadra,21,10892189,760.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,08/08/2025,19/08/2025,11.0,Not Churn,Saturday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-03,Bhadra,18,10892189,600.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,08/08/2025,19/08/2025,11.0,Not Churn,Wednesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-10,Ashoj,24,10892189,380.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,08/08/2025,19/08/2025,11.0,Not Churn,Friday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-08,Ashoj,22,10951444,350.0,GPRS,Regal Cinemas ( Butwal),Old User,14/08/2025,18/08/2025,4.0,Not Churn,Wednesday
NP-ES-QBOX,iNi Cinemas - Butwal,2025-09-02,Bhadra,17,10951444,660.0,WEB,iNi Cinemas - Butwal,Old User,14/08/2025,18/08/2025,4.0,Not Churn,Tuesday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-09-05,Bhadra,20,10999253,880.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,29/07/2025,05/09/2025,38.0,1 Months Churn,Friday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-06,Ashoj,20,10999253,700.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,29/07/2025,05/09/2025,38.0,1 Months Churn,Monday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-22,Bhadra,6,11024735,880.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-10,Ashoj,24,11024735,880.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-09-25,Ashoj,9,11042153,440.0,GPRS,QFX Civil,Old User,14/08/2025,31/08/2025,17.0,Not Churn,Thursday
bigmovies,Bigmovies,2025-09-16,Bhadra,31,11042153,370.0,WEB,Bigmovies,Old User,14/08/2025,31/08/2025,17.0,Not Churn,Tuesday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-09-27,Ashoj,11,11096405,440.0,GPRS,QFX Civil,Old User,15/08/2025,19/08/2025,4.0,Not Churn,Saturday
QFX_civil,QFX Civil,2025-09-06,Bhadra,21,11096405,880.0,WEB,QFX Civil,Old User,15/08/2025,19/08/2025,4.0,Not Churn,Saturday
NP-ES-FDM,Elite Cinemas,2025-10-07,Ashoj,21,11096405,900.0,WEB,Elite Cinemas,Old User,15/08/2025,19/08/2025,4.0,Not Churn,Tuesday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-20,Bhadra,4,11142351,440.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,08/08/2025,20/08/2025,12.0,Not Churn,Wednesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-03,Ashoj,17,11142351,440.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,08/08/2025,20/08/2025,12.0,Not Churn,Friday
NP-ES-MOVIES-CINEM,Q's Cinemas,2025-10-09,Ashoj,23,11327008,390.0,GPRS,Q's Cinemas,Old User,12/08/2025,22/08/2025,10.0,Not Churn,Thursday
bigmovies,Bigmovies,2025-09-16,Bhadra,31,11327008,370.0,WEB,Bigmovies,Old User,12/08/2025,22/08/2025,10.0,Not Churn,Tuesday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-19,Ashoj,3,11481394,820.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Friday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-09-25,Ashoj,9,11481394,660.0,GPRS,Regal Cinemas ( Butwal),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Thursday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-09-28,Ashoj,12,11481394,330.0,GPRS,Regal Cinemas ( Butwal),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Sunday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-25,Bhadra,9,11481394,400.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Monday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-30,Bhadra,14,11481394,810.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Saturday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-17,Bhadra,1,11481394,540.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Sunday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-10-02,Ashoj,16,11481394,820.0,GPRS,Regal Cinemas ( Butwal),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Thursday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-23,Bhadra,7,11481394,990.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Saturday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-09-06,Bhadra,21,11481394,540.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,14/08/2025,17/08/2025,3.0,Not Churn,Saturday
FCUBECINEMAS,FCube Cinemas,2025-08-31,Bhadra,15,11540006,1160.0,WEB,FCube Cinemas,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
NP-ES-MOVIES-CINEM,Q's Cinemas,2025-10-10,Ashoj,24,11540006,780.0,GPRS,Q's Cinemas,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Friday
FCUBECINEMAS,FCube Cinemas,2025-08-19,Bhadra,3,11540006,1360.0,WEB,FCube Cinemas,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-09-30,Ashoj,14,11596720,880.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,27/07/2025,29/08/2025,33.0,1 Months Churn,Tuesday
ES-1911060096,Regal Cinemas Pvt. Ltd. ( Bhaktapur),2025-08-29,Bhadra,13,11596720,880.0,WEB,Regal Cinemas Pvt. Ltd. ( Bhaktapur),Old User,27/07/2025,29/08/2025,33.0,1 Months Churn,Friday
QFX_civil,QFX Civil,2025-09-04,Bhadra,19,11604667,520.0,WEB,QFX Civil,Old User,11/08/2025,17/08/2025,6.0,Not Churn,Thursday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-07,Ashoj,21,11604667,1060.0,GPRS,QFX Civil,Old User,11/08/2025,17/08/2025,6.0,Not Churn,Tuesday
NP-ES-ONECINEMA,One Cinema- Baneshwor ( Ticket Purchase),2025-09-20,Ashoj,4,11622510,300.0,WEB,One Cinema- Baneshwor ( Ticket Purchase),Old User,11/08/2025,17/08/2025,6.0,Not Churn,Saturday
NP-ES-ONECINEMA,One Cinema- Baneshwor ( Ticket Purchase),2025-09-06,Bhadra,21,11622510,450.0,WEB,One Cinema- Baneshwor ( Ticket Purchase),Old User,11/08/2025,17/08/2025,6.0,Not Churn,Saturday
NP-ES-ONECINEMA,One Cinema- Baneshwor ( Ticket Purchase),2025-10-08,Ashoj,22,11622510,250.0,WEB,One Cinema- Baneshwor ( Ticket Purchase),Old User,11/08/2025,17/08/2025,6.0,Not Churn,Wednesday
eSewa_MidTown,MIDTOWN CINEMAS,2025-10-01,Ashoj,15,11622510,400.0,WEB,MIDTOWN CINEMAS,Old User,11/08/2025,17/08/2025,6.0,Not Churn,Wednesday
NP-ES-ONECINEMA,One Cinema- Baneshwor ( Ticket Purchase),2025-08-20,Bhadra,4,11622510,250.0,WEB,One Cinema- Baneshwor ( Ticket Purchase),Old User,11/08/2025,17/08/2025,6.0,Not Churn,Wednesday
NP-ES-MOVIES-QFXPKR,QFX Cinemas,2025-10-03,Ashoj,17,11622510,195.0,GPRS,QFX Cinemas,Old User,11/08/2025,17/08/2025,6.0,Not Churn,Friday
NP-ES-MOVIES-LABIM,Qfx Labim,2025-09-30,Ashoj,14,11680026,960.0,GPRS,Qfx Labim,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Tuesday
NP-ES-ELEMENTS,Elements Movies (QFX),2025-08-21,Bhadra,5,11680026,1200.0,WEB,Elements Movies (QFX),Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-06,Ashoj,20,11680026,1050.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Monday
NP-ES-MOVIES-RBHR,Regal Cinemas Pvt. Ltd.,2025-10-01,Ashoj,15,11680026,1100.0,GPRS,Regal Cinemas Pvt. Ltd.,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Wednesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-07,Ashoj,21,11840719,640.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,10/08/2025,18/08/2025,8.0,Not Churn,Tuesday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-11,Ashoj,25,11840719,760.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,10/08/2025,18/08/2025,8.0,Not Churn,Saturday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-08-28,Bhadra,12,11840719,800.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,10/08/2025,18/08/2025,8.0,Not Churn,Thursday
NP-ES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-09-07,Bhadra,22,11850108,320.0,WEB,Chitwan Cineplex Pvt. Ltd.,Old User,21/07/2025,17/08/2025,27.0,Not Churn,Sunday
NP-ES-MOVIES-CHITWANCINE,Chitwan Cineplex Pvt. Ltd.,2025-10-08,Ashoj,22,11850108,200.0,GPRS,Chitwan Cineplex Pvt. Ltd.,Old User,21/07/2025,17/08/2025,27.0,Not Churn,Wednesday
NP-ES-MOVIES-RB,Regal Cinemas ( Butwal),2025-09-28,Ashoj,12,11861520,1980.0,GPRS,Regal Cinemas ( Butwal),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Sunday
ES-1911290038,Regal Cinemas Pvt. Ltd.. ( Butwal),2025-08-26,Bhadra,10,11861520,1200.0,WEB,Regal Cinemas Pvt. Ltd.. ( Butwal),Old User,16/08/2025,18/08/2025,2.0,Not Churn,Tuesday
QFX_civil,QFX Civil,2025-09-06,Bhadra,21,11994934,1040.0,WEB,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Saturday
NP-ES-MOVIES-CIVIL,QFX Civil,2025-10-02,Ashoj,16,11994934,880.0,GPRS,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
QFX_civil,QFX Civil,2025-09-04,Bhadra,19,11994934,500.0,WEB,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Thursday
QFX_civil,QFX Civil,2025-08-31,Bhadra,15,11994934,880.0,WEB,QFX Civil,Old User,16/08/2025,17/08/2025,1.0,Not Churn,Sunday
